word,number,old_definition,translation,definition,example_sentences,part_of_speech,collocations,pinyin,zhuyin,problematic_words
寄望,5375,盼望。[例]關心別人應出於真心，不需寄望有任何回報。,"To hope or expect, often implying a sense of reliance on the outcome.",盼望某種事情能夠實現，通常帶有期待的情感。,這位母親寄望他的孩子能夠考上好大學，以便將來有更好的前途。 / 教師們寄望教育改革能夠改善學生的學習成效。 / 政府寄望這項新政策能夠促進經濟成長，為民眾創造更多的工作機會。 / 在這次國際會議上，參與國家寄望能達成共識，以解決全球氣候變遷的問題。 / 這位作家寄望他的作品能夠觸動讀者心靈，帶來深刻的思考。 / 學校寄望於新引進的教學設備能提升學生的學習興趣與成績。,vs-t,寄望於未來 / 寄望於他人 / 寄望於改變 / 寄望於教育 / 寄望於團結 / 寄望於愛情,jìwàng,ㄐㄧˋ ㄨㄤˋ,帶有
雞尾酒,5376,混合不同種類的酒，加以果汁、香料調製而成的飲料。[例]雞尾酒是現今宴會裡常備的飲料。,A cocktail; a mixed drink made by combining different types of alcohol with juice and spices.,混合不同種類的酒，加上果汁和香料調製而成的飲料。,這家酒吧的雞尾酒非常有名，尤其是他們的招牌。 / 昨晚的雞尾酒派對上，大家都很享受新調的雞尾酒口味。 / 這位知名的雞尾酒調酒師為我們準備了幾款獨特的雞尾酒，令人驚喜。 / 自製雞尾酒讓我們的晚會增添了不少樂趣，大家都紛紛分享自己的製作秘方。 / 在海灘上，手中拿著一杯冰涼的雞尾酒，讓我感受到無比的放鬆。 / 昨天的雞尾酒品酒會上，我們學習了如何調經典的雞尾酒。,n,一杯雞尾酒 / 酒吧的雞尾酒 / 享用雞尾酒 / 品嘗雞尾酒 / 招牌雞尾酒 / 知名的雞尾酒,jīwěijiǔ,ㄐㄧ ㄨㄟˇ ㄐㄧㄡˇ,"香料, 昨晚, 自製, 調製, 師"
吉祥,5377,吉利祥瑞。[例]吉祥如意,Auspicious; indicating good fortune and harmony.,吉利而且有祥瑞。,在農曆新年的時候，人們喜歡說一些吉祥話，期盼新的一年能夠好運連連。 / 這只招財貓是朋友送我的吉祥物，希望它能帶來好運。 / 每到春節，人們家裡都會掛上紅色的對聯，讓整個環境看起來更吉祥。 / 很多人相信，某些顏色在特定的日子裡是吉祥的，能帶來好運和幸福。 / 購買新房時，許多人會選擇在吉祥日子搬進去，以求未來生活幸福健康。 / 民間藝術家常常創作一些具有吉祥意味的圖案，以此來祈求平安和繁榮。,n,吉祥如意 / 吉祥話 / 吉祥物 / 吉祥色 / 吉祥的祝福 / 吉祥的象徵,jíxiáng,ㄐㄧˊㄒㄧㄤˊ,"祥瑞, 新房, 搬進, 財"
即興,5378,臨時產生興致。[例]這首即興之作，充分展露出她的才華。,Temporarily generated interest or enthusiasm; created spontaneously without prior planning.,臨時產生興致或創作，通常不經過事先準備。,即興的詩歌創作，讓在場的觀眾都感到驚喜。 / 他對於即興演講的挑戰感到興奮，但也有點緊張。 / 這位藝術家即興畫出的一幅畫，展現了他卓越的創意和技巧。 / 即興舞蹈表演中，舞者自由展現自我，讓觀眾感受到無限的激情。 / 這位音樂家即興創作的樂曲，充滿了情感與力量，打動了每一位聽眾。 / 在戶外的即興劇場中，演員們靈活地運用身邊的物品，展開了一場精彩的表演。,va-i,即興創作 / 即興表演 / 即興演奏 / 即興發揮 / 即興演講 / 即興舞蹈,jíxìng,ㄐㄧˊㄒㄧㄥˋ,
記性,5379,記憶力。[例]他記性奇佳，連三、四十年前的往事，都能如數家珍的說出來。,Memory; the ability to remember or retain information.,記憶力指的是人們對信息和經歷的保存和回憶能力。,他的記性不佳，經常忘記約定的時間。 / 她的記性真的很好，能記住每一個人的名字。 / 隨著年齡的增長，老人的記性可能會變得越來越差。 / 儘管他有時候記性不好，但他總是努力尋找方法來改善。 / 她的記性十分驚人，能夠迅速記住大量的資訊。 / 記性差並不總是壞事，有時候忘記過去能讓人更輕鬆地面對現在。,n,記性好 / 記性差 / 記性強 / 記性不佳 / 記性的訓練 / 記性糟糕,jìxìng,ㄐㄧˋ ㄒㄧㄥˋ,"記住, 壞事"
積雪,5380,積聚未融的雪。《楚辭．屈原．九歌．湘君》：「桂櫂兮蘭枻，斫冰兮積雪。」唐．孟浩然〈赴京途中遇雪〉詩：「窮陰連晦朔，積雪滿山川。」,Unmelted snow that has accumulated.,未融的雪聚集在一起。,高峰在陽光照耀下，閃閃發光的積雪十分美麗。 / 小孩們在公園裡堆雪人，玩著厚厚的積雪，開心得笑個不停。 / 清晨，窗外的積雪將整個世界裝點得如同童話一般。 / 山路因為積雪而變得滑溜，駕駛必須格外小心。 / 經過一夜的降雪，城市的街道上覆蓋了一層潔白的積雪。 / 在北方，積雪常常會持續幾個月，給當地帶來一些生活的挑戰。,n,一層積雪 / 厚厚的積雪 / 滿山積雪 / 白白的積雪 / 厚厚的積雪 / 美麗的積雪,jīxuě,ㄐㄧ ㄒㄩㄝˇ,"山路, 融"
積壓,5381,長期積存而未處理、解決。[例]勞方對資方長期積壓的不滿，今天終於在協調會上爆發出來了。,To accumulate and remain unresolved over time.,長期累積而未處理或解決的問題或負擔。,由於航班誤點的影響，機場積壓了大量等待處理的行李。 / 在同事的協助下，我們終於完成了這些積壓的項目。 / 公司積壓的訂單越來越多，他們必須加班來趕上進度。 / 計畫中的改革能夠有效減少長期積壓的問題，提升效率。 / 透過定期檢查，管理層希望能夠及時發現積壓的問題並加以解決。 / 面對積壓的客戶需求，團隊必須尋找創新的解決方案來提升滿意度。,n,積壓的問題 / 積壓的工作 / 解決積壓的問題 / 釋放積壓的情緒 / 清理積壓的文件 / 逐步解決積壓的問題,jīyā,ㄐㄧ ㄧㄚ,"期, 航班"
記憶猶新,5382,對過去的人或事，記得很清楚，就像最近才發生的一樣。[例]大學四年生活的點點滴滴，至今回憶起來，仍記憶猶新。,A phrase meaning 'to be vividly remembered' or 'to have a clear recollection of something from the past.',對過去的人或事，記得很清楚，像是最近才發生的一樣。,那次家庭聚會的歡樂氣氛，到現在仍記憶猶新。 / 他以前講的故事，我記憶猶新。 / 小時候和朋友一起玩耍的日子，到現在仍記憶猶新。 / 當時的比賽情況，我記憶猶新。 / 她的第一次演出，大家都記憶猶新。 / 我到那個城市的旅行記憶猶新，街道的美景依然浮現在腦海中。,idiom,大學生活記憶猶新 / 小時候的事記憶猶新 / 快樂的時光記憶猶新 / 那次旅行記憶猶新 / 當年的情景記憶猶新 / 悲傷的回憶記憶猶新,jìyìyóuxīn,ㄐㄧˋ ㄧˋ ㄧㄡˊ ㄒㄧㄣ,
覬覦,5383,希望得到不屬於自己的東西。[例]他處心積慮，覬覦這個職位已經很久了。,To covet or have an insatiable desire for something that does not belong to oneself.,希望得到不屬於自己的東西，通常帶有貪圖的心態。,他一直覬覦著朋友的財產，心裡打著壞的主意。 / 他在許多方面都顯現出覬覦我的職位的態度。 / 她的同事暗中覬覦她的升遷機會，常常在背後說她的壞話以圖削弱她的競爭力。 / 這部電影揭示了社會上覬覦名利的人，讓觀眾深思道德的界限。 / 他對合作夥伴的商業秘密非常感興趣，讓人懷疑他是否有覬覦之心。 / 我們要小心那些表面上友善但實際上覬覦我們財產的親戚。,vs-t,私心覬覦 / 覬覦財產 / 覬覦權力 / 覬覦美色 / 覬覦遺產 / 覬覦名利,jìyú,ㄐㄧˋㄩˊ,"感興趣, 帶有, 壞話"
際遇,5384,遭遇，多指碰到好的機會。[例]他得到上司賞識，而大展長才，際遇真是不錯。,A favorable encounter or opportunity; often refers to good luck or circumstances in one's life.,遭遇到的情況，通常指碰到好的機會。,通過努力學習，這位學生最終遇到了改變際遇的好機會。 / 在創業過程中，經常會遇到意想不到的際遇，影響整個事業的發展。 / 每個人的際遇都獨一無二，這正是人生的魅力所在。 / 透過旅行，他結識了來自不同文化背景的人，這些際遇讓他的視野大開。 / 無論是好的際遇還是壞的際遇，都能成為我們成長的寶貴經驗。 / 當她意識到過去的艱辛際遇都是為了今天的成功時，她感到無比欣慰。,n,好的際遇 / 壞的際遇 / 不同的際遇 / 把握際遇 / 創造際遇 / 改變際遇,jìyù,ㄐㄧˋㄩˋ,
寄予,5385,給予或託付。[例]老師對學生總是寄予厚望。,To entrust or bestow; to express hope or expectations.,給予或託付某種情感或期望。,這個新計畫得到了公司的支持，大家都寄予了很高的期望。 / 父母對兒女的期待是寄予無比的愛與關懷，力求讓他們過上更好的生活。 / 這部電影受到觀眾的期待，導演也寄予了重托，希望能傳遞深刻的情感。 / 在這次演講中，教授寄予學生們希望，鼓勵他們追求自己的夢想。 / 社區活動受到居民的廣泛關注，大家對其成功舉辦寄予了期待與祝福。 / 在婚禮上，朋友們寄予了對新人美好的祝福，期盼他們未來幸福快樂。,vs-t,寄予期望 / 寄予希望 / 寄予支持 / 寄予祝福 / 寄予重托 / 寄予關懷,jìyǔ,ㄐㄧˋㄩˇ,
機遇,5386,機會和境遇。[例]縱使有了好的機遇，也得看我們是否能趁勢掌握良機。,Opportunity and circumstance.,機會和境遇的結合。,有時候，機遇出現的時候是無聲無息的，千萬不要錯過。 / 在人生的不同階段，我們都會遇到各種機遇，關鍵是如何去把握。 / 許多成功人士都強調，勇敢面對挑戰是把握機遇的第一步。 / 當前的經濟環境提供了許多機遇，讓公司有更大的發展空間。 / 在這個競爭激烈的職場中，可不可以把握機遇往往決定了個人的職業發展。 / 這次國際會議是個難得的機遇，他希望能夠結識更多的專家。,n,珍貴的機遇 / 把握機遇 / 錯失機遇 / 重大機遇 / 獨特的機遇 / 珍惜機遇,jīyù,ㄐㄧ ㄩˋ,
紀元,5387,計算年歲的開始。比喻時代的開始。[例]由於多項產品的研發成功，使本公司的對外貿易邁向新的紀元。,"An era; the starting point for calculating years, indicating the beginning of a significant period or age.",計算年歲的開始，通常用來指一個時代的開始。,隨著全球化的發展，我們進入了文化交流的新紀元。 / 科技的進步讓我們的生活方式進入了一個新的紀元。 / 人工智慧的崛起標誌著人類進入了一個新的科技紀元。 / 數位化的浪潮使得商業運作進入了一個革命性的紀元。 / 隨著太空探索的深入，人類進入了宇宙旅行的新紀元。 / 社交媒體的興起改變了我們的交流方式，開啟了互動型態改變的新紀元。,n,新的紀元 / 重要紀元 / 革命性紀元 / 歷史的紀元 / 科技紀元 / 開創紀元,jìyuán,ㄐㄧˋㄩㄢˊ,年歲
激增,5388,快速的增加。[例]人口激增,To surge or increase rapidly.,快速增加的意思。,隨著科技進步，網路使用者的數量激增了三倍，讓人們的溝通方式也跟著改變。 / 最近喘染病爆發使得口罩的需求激增，許多商家不得不調整他們的銷售策略。 / 隨著社交媒體的盛行，自媒體的內容激增，讓資訊分享變得更加迅速。 / 最近的科技突破使得人工智慧的應用場景激增，許多行業都開始尋求數位轉型。 / 在文化交流活動的推動下，許多人對於外語學習的興趣激增，語言培訓機構的報名人數越來越多。 / 在金融市場波動的影響下，一些新興投資工具的需求激增，吸引了大量投資者的目光。,vp-i,需求激增 / 成本激增 / 利潤激增 / 消費激增 / 壓力激增 / 資金激增,jīzēng,ㄐㄧ ㄗㄥ,染病
激戰,5389,激烈的爭戰。[例]這場球賽在雙方熱烈激戰之後，終於分出了勝負。,A fierce battle; a term used to describe intense conflict or competition.,激烈的爭戰。,這兩支球隊在決賽中的激戰吸引了眾多球迷入場觀賽。 / 在這場激戰中，經理們仔細分析對手的策略，以制定出更有效的方案。 / 這場激戰持續了整整三個小時，直到最後一刻才分出勝負。 / 在演習中，軍隊模擬了一場激戰，以檢驗他們的應變能力。 / 在激戰後，雙方的傷亡人數都相當驚人。 / 這場激戰不僅考驗了士兵們的勇氣，也檢驗了他們的戰術訓練。,n,一場激戰 / 激戰的過程 / 激戰中 / 激戰後 / 當前的激戰 / 激戰的場面,jīzhàn,ㄐㄧ ㄓㄢˋ,賽
急轉直下,5390,情況迅速轉變，並且順勢發展下去。[例]由於對方連連失誤，使得戰況急轉直下，終場我方以些微的比數反敗為勝。,"A sudden and drastic change in situation, often turning unfavorable.",情況迅速轉變，並且順勢發展下去。,比賽一開始我方領先，沒想到到了第三節，戰況急轉直下，對方連連得分，結果我們輸了。 / 這場談判一開始進展順利，卻因為雙方意見不合，局勢急轉直下，最終無法達成協議。 / 這部電影的前半段很有趣，然而到最後卻急轉直下，劇情變得十分沉重，令人意外。 / 會議一開始，大家都熱情高漲，但隨著爭議話題的出現，討論氛圍急轉直下，變得相當緊張。 / 這次產品發布會原本充滿期待，但到最後卻因為重大錯誤，整個局面急轉直下，讓參與者感到失望。 / 專案在一開始獲得了許多好評，但隨著預算的縮減，項目進展急轉直下，面臨資金減少的風險。,idiom,戰況急轉直下 / 局勢急轉直下 / 情況急轉直下 / 發展急轉直下 / 進展急轉直下 / 局面急轉直下,jízhuǎnzhíxià,ㄐㄧˊㄓㄨㄢˇㄓˊㄒㄧㄚˋ,"得分, 急轉"
