word,number,old_definition,translation,definition,example_sentences,part_of_speech,collocations,pinyin,zhuyin,problematic_words
共通,962,各方面都相通。[例]雖是雙胞胎，他們兄弟倆的性格特徵卻一點也沒有共通之處。,Mutual or shared.,各方面都相通或相似。,雖然他們來自不同的文化背景，但在價值觀上卻有許多共通之處。 / 在這次的團隊合作中，大家迅速找到了彼此的共通點，使工作進展得非常順利。 / 雖然意見不合，但我們仍然可以尋找一些共通的立場來進行討論。 / 這部電影描繪的家庭關係，讓許多人感受到與自己生活中共通的經歷。 / 在科技發展的浪潮中，職場上的技能需求出現了許多共通性，不同領域的人都能互相交流，學習彼此的優勢。 / 在這個社區裡，大家的興趣愛好有很多共通，經常會一起舉辦活動。,Vs-adj,共通點 / 共通的語言 / 共通性 / 共通之處 / 共通的目標 / 共通習慣,gòngtōng,ㄍㄨㄥˋ ㄊㄨㄥ,
公投,963,,A referendum.,公投是指全體公民就特定議題進行投票，表達他們的意見或選擇，通常用於決定重大政策或法律。,在進行公投之前，政府會舉辦多場說明會，以讓民眾了解投票的議題。 / 這次公投的議題涉及環保，許多年輕人積極參與，希望能為未來發聲。 / 公投的程序需要經過嚴格的審核，以確保每位公民的選票都能被正確計算。 / 昨天的公投結果顯示，多數民眾支持提高最低工資，以改善生活條件。 / 公投法案通過後，民眾將首次有機會針對教育改革進行表達意見。 / 許多市民在社區中討論即將舉行的公投，希望能影響最終的決策結果。,n,公投結果 / 進行公投 / 公投議題 / 公投法案 / 公投程序 / 公投方案,gōngtóu,ㄍㄨㄥ ㄊㄡˊ,
恭維,964,奉承、稱頌。[例]對於別人的恭維，她總是一笑置之。,"To flatter or complement, often insincerely.",稱讚他人，通常有特定目的。,她總是對別人的恭維之詞保持懷疑，認為有些人只是想要得到好處。 / 對於那些帶著目的的互相恭維，她選擇無視，只想專心做自己的事。 / 他雖然收到別人的恭維，但他更在意真實的評價和建設性的意見。 / 即使面對別人的恭維，她也總是謙虛地表示，自己還有很多需要學習的地方。 / 說話時，他總是巧妙地插入幾句恭維的話，讓聽眾感到受重視和被理解。 / 在聚會上，他用真誠的恭維讓每位朋友都感到被珍惜，氣氛變得更加融洽。,va-t,恭維的話 / 恭維之詞 / 恭維的方式 / 恭維與讚美 / 互相恭維 / 恭維的笑容,gōngwěi,ㄍㄨㄥ ㄨㄟˇ,
公務,965,有關公家或團體的事務。[例]他因公務繁忙，已經連續加班好幾天了。,Public affairs.,與政府或團體有關的工作。,整個月都忙於公務，連個假日都沒沒辦法休息。 / 公務繁忙的他，常常需要加班到深夜。 / 這次培訓對提高公務機關員工的專業技能非常有幫助。 / 她因為公務繁忙，已經好幾週沒有時間運動了。 / 公務訪問的準備工作需要團隊的密切合作和充分的準備。 / 每個禮拜五，他都要參加公務會議，討論社區的發展計劃。,n,公務員 / 公務機關 / 公務訪問 / 公務活動 / 公務繁忙 / 公務會議,gōngwù,ㄍㄨㄥ ㄨˋ,
攻陷,966,攻克敵軍的防禦設施。如：「這座城已經被攻陷了。」《晉書．卷一○四．石勒載記上》：「勒南寇襄陽，攻陷江西壘壁三十餘所。」,To capture or breach enemy defenses; to fall from an attack.,攻陷是指用武力攻打某個地方，得到控制。,這位將軍用聰明的辦法，快速攻陷了敵人的守衛。 / 攻陷敵軍的基地後，我方立即派遣部隊加強該地區的防守。 / 在激烈的戰鬥中，敵軍最終成功攻陷了城堡，佔領了這片土地。 / 隨著這個城堡被攻陷，我方的補給線得到了很好的保護。 / 面對強大的競爭對手，他們決定先從小型市場開始，逐步攻陷對方的優勢領域。 / 經過連續幾天的努力，志願者們成功攻陷了這個被廢棄工廠，將它改造成社區的活動中心。,vp-t,攻陷敵軍 / 成功攻陷 / 突然攻陷 / 攻陷敵人的據點 / 順利攻陷 / 攻陷城市,gōngxiàn,ㄍㄨㄥ ㄒㄧㄢˋ,
共享,967,共同分享、一起擁有。[例]這次的工作成果將由大夥兒共享。,To share together.,共同分享，大家一起擁有。,公司推出了新的共享空間，希望提高員工的工作效率並減少成本。 / 共享經濟的發展讓許多人能夠以低價享受高品質的服務。 / 學校鼓勵學生參加志願服務，讓他們體驗社區資源共享的重要性。 / 大家將各自的資料上傳到雲端，實現了資源的共享提高了工作效率。 / 這個社群平台讓用戶能夠共享彼此的旅行經驗，幫助更多人找到理想的旅遊路線。 / 在這次會議上，團隊成員共享了自己的研究成果，為項目提供了更多靈感。,vp-t,資源共享 / 共享空間 / 共享平台 / 共享資訊 / 共享經濟 / 共享知識,gòngxiǎng,ㄍㄨㄥˋ ㄒㄧㄤˇ,
公益,968,社會公共的利益。[例]他一向熱心公益活動。,Public welfare.,為社會大眾的利益而行的行為或活動。,這個城市有許多公益組織，專門幫助弱勢群體。 / 他們的公司每月都會捐款給公益機構，支持環保事業。 / 最近，許多民眾參加了公益捐款活動，希望能幫助災區的人民。 / 這個社區成立了公益基金，以資助當地的教育項目。 / 透過這些公益宣傳，越來越多的人開始關心環境保護。 / 每年，我們學校的學生會都會舉辦公益活動，幫助收容所的動物找到新家。,n,公益活動 / 公益組織 / 公益機構 / 公益捐款 / 公益計畫 / 公益支持,gōngyì,ㄍㄨㄥ ㄧˋ,
工藝,969,從原料、半成品到成品的加工過程或技術。是工業的一種加工方法。[例]下兩堂是工藝課，請同學們到木工教室前集合。,Craftsmanship.,從原料或半成品到成品的加工過程或技術，是一種工業加工方法。,隨著科技進步，許多傳統工藝的技巧和知識也面臨消失的問題。 / 這個村莊以其獨特的陶瓷工藝品聞名，吸引了許多遊客前來購買。 / 這位藝術家結合現代傳統與現代工藝，創造出獨一無二的作品。 / 這座博物館收藏了大量珍貴的工藝品，展現了歷史上不同民族的文化風格。 / 這本書深入探討了中國傳統工藝的發展歷程，讓讀者更了解其中的美學與技術。 / 在課堂上，老師教學生如何運用簡單的工具來學習木工工藝。,n,工藝品 / 傳統工藝 / 工藝設計 / 工藝製作 / 現代工藝 / 手工藝,gōngyì,ㄍㄨㄥ ㄧˋ,
公正,970,公平正直，沒有偏私。[例]公正無私,Fair and impartial.,公平正直。,在比賽中，裁判必須保持公正，以確保每位選手的努力都得到合理的評估。 / 在公司內部，公正的升遷制度能夠提升員工的工作積極性與團隊合作精神。 / 為了實現社會公正，政府推出了一系列的法律改革措施，目的在於保護弱勢群體的權益。 / 在討論中，保持公正的態度有助於促進更有效的溝通與理解，減少誤解的可能性。 / 公正的法律體系是維護社會穩定的基礎，只有當法律公平執行時，公民才能夠真正信賴它。 / 老師在給分時必須保持公正，這樣學生才能信任自己的成績。,Vs-adj,公正無私 / 公正的裁判 / 公正的法律 / 公正的態度 / 公正的原則 / 公正的評價,gōngzhèng,ㄍㄨㄥ ㄓㄥˋ,
公子,971,古代稱諸候的孩子或年輕男子，現代用於尊稱他人的孩子。[例]春秋時期，齊國的公子小白就是後來的齊桓公。,A noble son.,古代對大戶人家兒子的稱呼。,戲劇中的這位公子愛上了一名平民姑娘，卻因為身份差距而遭到家族反對。 / 在古代，公子的身份常常決定了他們的前途和機會。 / 即使是貴族的公子，他也總是謙虛地對待身邊的每一個人。 / 這位公子的名聲在城裡很大，無論他去哪裡，大家都對他十分敬佩。 / 公子的勇氣和果斷，讓他在危險時刻成為眾人的依靠。 / 那位公子每天都會到山上練劍，希望能成為一位優秀的高手。,n,公子的身份 / 公子的品行 / 朋友的公子 / 公子的名聲 / 公子的才華 / 公子哥,gōngzǐ,ㄍㄨㄥ ㄗˇ,
勾,972,彎曲的物體。同「鉤」。[例]衣勾、掛勾、魚勾,A hook; a bent object.,彎曲的物體，形狀像鉤子。,,n,,gōu,ㄍㄡ,
勾,972,用彎曲或尖銳的物品探取或連接。[例]勾取、勾住、勾破,"To hook, catch, or draw in. To evoke, provoke, or stimulate.",用彎曲或尖銳處將物體附著在上面。有時指引起某種情感或想法。,她用一根鉤子勾住了那條魚，迅速把它拉了上來。 / 進門的時候小心點，牆邊突出的釘子可能會勾破你的新衣服。 / 我回到童年玩過的地方，心裡勾起了許多甜蜜的回憶。 / 這幅畫的色彩搭配勾起了我對童年時光的美好回憶。 / 他用一根長棍子勾起了懸在樹上的燈籠，讓夜晚變得更加明亮。 / 小孩用手指勾了一下桌上的玩具，想把它拉過來玩。,va-t,勾破 / 勾取 / 勾到 / 勾起來 / 勾結 / 勾動,gōu,ㄍㄡ,
勾,972,挑動、引發。[例]勾起、勾動,"To evoke, provoke, or stimulate.",挑動或引起某種情感或想法。,,vp-t,,gōu,ㄍㄡ,
勾結,973,暗中串通、結合。[例]這件偷工減料的工程弊案，檢警雙方正全力調查是否有官商勾結的可能性。,To collude or conspire.,暗中與他人非法來往。,這名官員因為與商人勾結，濫用職權獲取利益，被嚴格調查後遭到逮捕。 / 這名記者專門調查城市建設中的利益勾結和腐敗問題，期望能夠揭露真相。 / 這場政變背後隱藏著複雜的政治勾結，使局勢更加混亂和難以控制。 / 社會各界開始聯合行動，要求調查與官商勾結有關的案件，以恢復公眾信任。 / 此次調查的重點在於尋找證據，證明是否存在利益勾結的情況。 / 這部電影講述了一個小鎮居民與外來企業勾結，企圖隱瞞環境污染的故事。,vp-t,企業勾結 / 貪污勾結 / 政商勾結 / 暗中勾結 / 利益勾結 / 勾結行為,gōujié,ㄍㄡ ㄐㄧㄝˊ,
構思,974,運用心思。通常指創作前所進行的思維活動。[例]經過長時間的構思，他終於完成了劇本的大綱。,To devise an idea or plan.,運用心思進行的思維活動，通常是在創作之前。,構思一個新產品的過程中，本公司的團隊想出了許多創意方案。 / 他在構思演講內容時，特別注意觀眾的需求與期望。 / 在設計新網站的構思階段，團隊考量了用戶體驗的重要性。 / 她所構思的作品中融合了多種藝術風格，形成了獨特的視覺語言。 / 透過頭腦風暴，團隊在構思階段產出了許多突破性的點子。 / 在寫小說之前，他花了很長時間在構思角色的背景故事和性格特點。,va-t,構思過程 / 構思階段 / 構思作品 / 構思細節 / 構思內容 / 構思脈絡,gòusī,ㄍㄡˋㄙ,
故,975,有意、存心。[例]明知故犯、故作神祕、故弄玄虛,Intentional; deliberate; having the intention to do something.,有意而為，心存某種目的。,,va-t,,gù,ㄍㄨˋ,
故,975,從前的或過去的人、事、物。[例]故居、故國、故交、故人,Past; referring to something that is former or no longer existing.,從前的或過去的人、事、物。,他在故鄉的老家裡，翻看著寫滿回憶的舊照片，讓他感受到思鄉之情。 / 當她聽到那首熟悉的故鄉民歌時，眼淚止不住地流下，想起了遠方的親人。 / 故人的面容在夢中時常浮現，讓我更加懷念我們曾經共度的時光。 / 當我再次走進那間故居時，牆上的每一塊磚都彷彿在訴說著過去的故事。 / 這位老人的故居被改建成了一座博物館，向遊客展示他的生平事蹟。 / 在那部電影裡，主角回到了故時的村莊，重新感受到兒時的快樂和純真。,Vs-adj,故人 / 故友 / 故鄉 / 故事 / 故土 / 故居,gù,ㄍㄨˋ,
故,975,意外的事件或死亡。[例]變故、病故、身故,An unexpected event or death.,意外的事件或死亡。,,n,,gù,ㄍㄨˋ,
故,975,因此、所以。[例]今天實在太忙，故未能赴約，深感抱歉。,Therefore.,因此而造成的結果。,由於他身體不舒服，故未能參加今天的會議。 / 他對這個問題的研究非常深入，故能夠提出獨到的見解。 / 因天氣預報顯示有暴雨，故學校臨時決定停課，保證學生安全。 / 由於項目進展緩慢，故團隊決定增加人手來加快速度。 / 他因為年事已高，身體逐漸衰弱，故決定將家族生意交給下一代。 / 由於道路施工，交通受到了嚴重影響，故建議大家提前規劃路線。,conj,故能 / 故常 / 故決定 / 故未能 / 故建議 / 結果故,gù,ㄍㄨˋ,
穀,976,糧食作物的總稱。[例]百穀、五穀、稻穀,Grain.,糧食，通常指植物的種子。,在這個小鎮上，人們常常一起慶祝五穀豐收的節日，以感謝大自然的。 / 此地的穀物市場生意興隆，吸引了周邊許多農民前來交易。 / 我媽媽喜歡用各種穀類食品來做健康的早餐，讓我們一天都充滿能量。 / 秋天是收穫的季節，農民們正在田裡忙著收割成熟的稻穀。 / 隨著科技的進步，農業領域的穀物加工技術也不斷提升，提高了產品的品質和產量。 / 他每天早上都喜歡喝用穀類製作的粥，這讓他感到一整天都有活力。,n,五穀 / 穀物 / 稻穀 / 穀物市場 / 穀物加工 / 穀類,gǔ,ㄍㄨˇ,
